Deepfake Detection Results
Weights: batchFacesAll
================================================================================

[1/4639] Image: fa9fd3dc-ca18-442d-acc5-3b92ee07b909__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9554
[3955/4639] Image: 6c55dc66-5229-4d72-8d3b-14f71aa156e3__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2149
[3956/4639] Image: 76615698-0424-46d7-adab-be3320ca50b5__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6400
[3957/4639] Image: 91c37ea5-6449-4bd5-ad8a-ed37f35d8f76__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2693
[3958/4639] Image: 5992a15a-03bf-4fa3-8768-70b109f4d885__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0097
[3959/4639] Image: bca640f8-3104-4e64-8552-a9b0d6546f74__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9914
[3960/4639] Image: 86808e46-55f0-4d76-ae1f-1179b866e763__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3056
[3961/4639] Image: 8776e31e-8991-47f5-a50d-d582d2092111__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2244
[3962/4639] Image: 72e1a7a6-19dd-4b8d-887a-5c780d814e78__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9355
[3963/4639] Image: 43d1366c-2861-4a8a-a1d8-d5d6d784596c__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9327
[3964/4639] Image: 435647ff-2da0-4a66-87b7-c425730d4107__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6167
[3965/4639] Image: 269c1013-94a0-45f4-849d-79a97f9f1379__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2928
[3966/4639] Image: 38e18ade-eadc-4589-85fd-c149abc668fb__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6755
[3967/4639] Image: 3fb32375-2186-4ed8-b456-affb0677bc2a__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0611
[3968/4639] Image: fdb5458c-7cd0-4249-99d6-ad9be4757ea6__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1527
[3969/4639] Image: 6c561091-5b46-42ca-809e-88b6a6b08ba0__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0609
[3970/4639] Image: 18433540-f5e3-43dc-94cd-53f4e5a84a11__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0453
[3971/4639] Image: 0503017b-7c7b-4279-b2b6-f24da05a7461__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0012
[3972/4639] Image: 8989dca2-e978-4bb9-9546-5a3fb926aa45__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8389
[3973/4639] Image: 8f839e7f-8d2d-46da-b19c-f80c0bf14099__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7637
[3974/4639] Image: 8ae6e197-78a5-4ac2-8000-3c14822ecbd5__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9999
[3975/4639] Image: 1b68941d-6e15-4938-a04a-cda7a3604814__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5050
[3976/4639] Image: d4e1c6bf-ee31-435a-bc2c-120240c00dca__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0124
[3977/4639] Image: 42385e00-c378-4207-9bff-282a20165823__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0585
[3978/4639] Image: 18eeb567-b5b0-457e-a4c0-b5f73bf7721e__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0178
[3979/4639] Image: 8f289663-a9ac-4766-8b29-b45a8d9bab06__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1677
[3980/4639] Image: 07c17f42-dcdc-4f89-8220-0cb5bc33d0ef__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6722
[3981/4639] Image: 70e7412b-d7be-4b0d-b510-5a918279aaff__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8027
[3982/4639] Image: 3282f96a-c0bf-45f6-959e-004dc4cd2772__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5147
[3983/4639] Image: 334b4df7-92b8-4122-8403-904b7d385cf1__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5457
[3984/4639] Image: 811eca58-0028-4ee7-af49-9546ff7fe4bb__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1452
[3985/4639] Image: 9e031513-c9cb-4da3-873b-bd128d6bdb19__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0363
[3986/4639] Image: 7ea014a7-1786-400e-9659-7d03f13e3136__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0208
[3987/4639] Image: fc1f15fc-278d-4520-8f9a-a27933fc9dbc__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0007
[3988/4639] Image: e38834c5-58e3-4178-954e-b706f3bdd2de__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9844
[3989/4639] Image: 6e4aa800-d5b8-4e1a-adf5-d278e00f087a__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0525
[3990/4639] Image: 2e800d28-f4af-4e98-af6a-a4bc501c8219__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3825
[3991/4639] Image: 21ea3e68-d48b-4b3a-abaa-acd93b94aaa1__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4713
[3992/4639] Image: 5cc50a7e-0e30-4bb0-b6a2-fb1da2696fd6__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9996
[3993/4639] Image: c730a29c-7e13-44da-ac92-a33b1e90ce35__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7915
[3994/4639] Image: dd3319b7-4a90-412b-86dd-9bf01f20fcfe__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1587
[3995/4639] Image: c7b5a85e-dba6-48a7-820a-5f172f7bfbf9__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0866
[3996/4639] Image: a2cce48f-bd85-4acc-bd54-3c8b8c8973c0__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0629
[3997/4639] Image: cf679918-c12b-4395-839b-7030f5c98a4c__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0037
[3998/4639] Image: 60075677-37b2-4955-a3a1-fd59a3d75cbd__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7517
[3999/4639] Image: 03be2b7a-8b45-4f93-a226-7926c08ab351__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9975
[4000/4639] Image: 334b4df7-92b8-4122-8403-904b7d385cf1__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0687
[4001/4639] Image: cb317748-1bb3-467c-b4ea-aae2b3ea5ec4__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1232
[4002/4639] Image: 927068ab-4078-455d-9917-78fffb4ece95__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0381
[4003/4639] Image: 938971a8-e39b-4b1d-a588-18ddee8e72ee__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0225
[4004/4639] Image: 7b93abe5-7820-4d44-894b-90ea6bb89524__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1799
[4005/4639] Image: e756a428-b69c-4ae4-8f12-62b5f8813ffa__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4301
[4006/4639] Image: 5b4bd7b0-d22f-49bb-b92a-0f2ae561fb59__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7784
[4007/4639] Image: 16f245d7-622c-4527-98cd-45c752f7dde8__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6482
[4008/4639] Image: 0a08b582-120c-4f14-80f6-4bdc02426220__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6322
[4009/4639] Image: 3221e1e7-bd09-468a-bf3c-1dd5829f3d53__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9701
[4010/4639] Image: 70f3ca73-b347-457a-ba03-be5eb75e2e2a__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0125
[4011/4639] Image: 3cd70d8e-d889-4040-9ca4-ec1ad8a19905__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8779
[4012/4639] Image: d6db319e-cdec-4b1c-a787-5322f46a9025__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8795
[4013/4639] Image: d26261ff-b54a-4067-9fd5-089aa591ba58__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8808
[4014/4639] Image: 56c86d44-262f-4e7f-afa7-4c7f97abe1c8__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9859
[4015/4639] Image: 86a583f8-ee01-45de-ab80-7cacacf0ee44__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9192
[4016/4639] Image: 3af63296-b4c8-4594-b78d-cf21c3da1a64__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3676
[4017/4639] Image: 2f90c6b0-84f1-4133-9cbd-939ed70d97c3__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3456
[4018/4639] Image: adbaf11a-0042-46f9-8370-0a182983affb__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9191
[4019/4639] Image: 6a9deaed-539a-4556-a3b5-b5eb0cf44489__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0096
[4020/4639] Image: 31da3c03-df2a-4632-83b6-9e5926454a08__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9458
[4021/4639] Image: 16f245d7-622c-4527-98cd-45c752f7dde8__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9378
[4022/4639] Image: be8086c3-382c-439f-b905-a6b1f713bfa8__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2440
[4023/4639] Image: 5c6d7703-59a6-400d-8d44-b91fc620c879__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5617
[4024/4639] Image: 52709be8-dcff-48d5-8b0d-842d6fa54ced__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2490
[4025/4639] Image: c9e2eeae-ccb7-48ab-8090-89ebc76d042f__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5477
[4026/4639] Image: 562fd051-608b-466f-8687-d81a41a67afe__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9601
[4027/4639] Image: 570c5e48-1689-4d5c-ab9d-10c4c6493635__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4207
[4028/4639] Image: 0e680f4b-9bf1-43e0-bbf8-ea719c8157cf__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8145
[4029/4639] Image: b291dcca-091b-4511-a893-15ff80e5858a__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0661
[4030/4639] Image: 72e266ce-56e7-43c6-952a-af89ac576b68__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6749
[4031/4639] Image: 1e57a870-070b-4baa-8df3-a2d7bd945d69__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9995
[4032/4639] Image: f4aea84d-1700-4495-9197-1e51fcdc7818__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9964
[4033/4639] Image: 03d183f5-a38e-4fc0-9d9f-4a78885a2713__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6479
[4034/4639] Image: 3d76c6db-2395-4733-a0b4-2fb552276b4e__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5499
[4035/4639] Image: 289f69cc-8509-4ce1-b74d-0801351bbf7d__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0219
[4036/4639] Image: 25f975cf-9cad-4b31-8eba-f7a9ed9a37a7__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0210
[4037/4639] Image: 2a878e2b-f9e8-46b1-826f-9fc562d35a29__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1518
[4038/4639] Image: 8e36b6d6-c363-411c-a598-f4d72b144653__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0183
[4039/4639] Image: 182ed3fa-d313-4282-a440-6bf42c32ee3e__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5404
[4040/4639] Image: 2b926a09-7804-4e65-8b9f-7450e8ea930e__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2913
[4041/4639] Image: 6836033e-4b87-419c-be5c-7160d85bd01b__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8583
[4042/4639] Image: dce71298-6d08-487c-b778-c071670b8748__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8509
[4043/4639] Image: c917900f-f95f-4473-b575-fe43bdb58cd1__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7445
[4044/4639] Image: f094533e-1c4d-44cc-bd62-771477e7b409__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9660
[4045/4639] Image: 22c75c76-aaf9-4650-be89-4bce3a32254e__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9582
[4046/4639] Image: 3dec7ac0-bb98-4785-af21-91b2c4e504b2__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2892
[4047/4639] Image: 420b88ed-0e05-4f26-a906-d1381c0bfaf5__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6364
[4048/4639] Image: dfa8763a-1c6d-43a7-b148-ea81dc43c7b5__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3309
[4049/4639] Image: 46359e72-5028-4d81-bf29-88c086c37e77__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7045
[4050/4639] Image: 31a93f04-77ea-4b28-adfd-ade5a2ae0532__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5118
[4051/4639] Image: ef069301-253b-4bf3-91f8-e72cf48cc27d__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6395
[4052/4639] Image: 83e72899-0c9b-4329-b4f7-1b2548eeb8f9__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7978
[4053/4639] Image: 39787086-53f7-4355-a4f0-7fdee5e53e7b__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0138
[4054/4639] Image: e553e94d-f913-48db-be2b-95c3d329f78d__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9735
[4055/4639] Image: 6b421f98-d844-450c-bda3-0dfdf9218d4c__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8128
[4056/4639] Image: fdb6fc22-a21f-4d3c-b824-3aa0f6719f61__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9704
[4057/4639] Image: f693edeb-eacc-49d4-a975-022804c03b84__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4553
[4058/4639] Image: 52709be8-dcff-48d5-8b0d-842d6fa54ced__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0719
[4059/4639] Image: 0efe4cb6-e451-45a6-8432-99d337caed15__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0262
[4060/4639] Image: 96ef81e1-1f9d-48fe-90d0-b2921306ce8c__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9802
[4061/4639] Image: 5e375298-2e32-4c18-ab1b-c573e9c1f6e8__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9990
[4062/4639] Image: a48ca782-c501-4ad9-8413-be05820775b0__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2111
[4063/4639] Image: a5fd8793-1c45-4414-bba0-24cb3371f0f4__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0568
[4064/4639] Image: f4aea84d-1700-4495-9197-1e51fcdc7818__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0800
[4065/4639] Image: b45de16b-777d-4dd6-bf4c-7b6b1316a388__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0091
[4066/4639] Image: fa9fd3dc-ca18-442d-acc5-3b92ee07b909__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9298
[4067/4639] Image: abfa28e7-ca47-4234-ad9a-65f9c0c54fdd__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9752
[4068/4639] Image: e7a9b1c1-5840-4f28-a4b3-50080fdb9e08__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7357
[4069/4639] Image: 61540e95-1841-4b3e-8a7a-002638c39947__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9996
[4070/4639] Image: 23774cb1-6d4c-48aa-9070-b6e496c64e4e__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7354
[4071/4639] Image: 846b1912-42e2-42f3-acd1-92508438cd6a__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0292
[4072/4639] Image: a5a1d482-c429-41c7-b18c-357b280cb688__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9978
[4073/4639] Image: 2a878e2b-f9e8-46b1-826f-9fc562d35a29__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3507
[4074/4639] Image: ea82524f-ebd8-4112-8268-3471a33641da__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9952
[4075/4639] Image: 03e651cd-241a-46d6-ab8a-7ae9afb8a45a__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924
[4076/4639] Image: ec682eb4-4b35-48f4-9f99-9052a6efbdcf__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1026
[4077/4639] Image: 34256422-9066-44a1-ac29-3408c2c3a5a7__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0234
[4078/4639] Image: 5a6f3680-509b-4441-b62b-26c7eb495178__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2333
[4079/4639] Image: 356b47a8-a4d8-4179-8be0-f22c93a3b091__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7256
[4080/4639] Image: 988b7780-90a4-4b47-b6da-4c946e512af3__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2871
[4081/4639] Image: a2eb5b26-566d-445b-8bf2-ce9edb8ee8a4__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2058
[4082/4639] Image: 28737f43-b12a-4994-b28e-e3754c1a27e1__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0049
[4083/4639] Image: 863a6082-28d4-40dd-b87f-4a7561386f54__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9992
[4084/4639] Image: f8335ebd-b4a6-4602-858e-583782008f93__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0296
[4085/4639] Image: 1f0bf15e-eb17-4fce-8cb8-16e24b806eca__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7454
[4086/4639] Image: 61540e95-1841-4b3e-8a7a-002638c39947__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9969
[4087/4639] Image: 58f9cacb-a0ea-42cb-94c9-c52dfb1c16be__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5879
[4088/4639] Image: 675fa439-5277-45b4-ac50-e02f76a7bc9b__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2454
[4089/4639] Image: a7702cb2-2afa-43f4-a2d9-8727dcf9ebf1__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4960
[4090/4639] Image: 0a499f58-96b8-4f00-bbe5-a2acac682dff__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7028
[4091/4639] Image: 8a00fd48-0f2f-4440-b543-4bc6e7eed8b9__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5862
[4092/4639] Image: 02f35bbc-9585-4e8b-acfd-c64efa331530__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2504
[4093/4639] Image: 19cc7adb-4d6d-4101-96a5-78866ce574a8__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9990
[4094/4639] Image: bafce8a0-31c1-482d-a3bd-3a9a454c8bcc__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9452
[4095/4639] Image: fb3e8012-3cde-46c3-a82b-81daf3068ea5__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9979
[4096/4639] Image: 110616e5-39d7-45d3-b561-f3544ebb3d17__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3990
[4097/4639] Image: 9243ee4e-211a-4b3e-8b25-5df1baedcd79__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6962
[4098/4639] Image: 69927e81-c259-4f76-8740-bf9b41f63e34__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1129
[4099/4639] Image: 96c3c4d3-31bf-47f5-bce8-4eb3270f6d84__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0769
[4100/4639] Image: 81adb4dc-61a8-4273-a652-5636e8bd7a89__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8826
[4101/4639] Image: d8ceec2e-e0ef-432f-a3b7-34dfd425b495__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1086
[4102/4639] Image: d0f7016b-2d18-418c-b1d2-0bf8e0d058c7__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2587
[4103/4639] Image: 0486b558-b1c1-4c04-8fef-0fbec749f4db__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4514
[4104/4639] Image: 3713cf65-735d-46a4-ab6a-dc20adbc3585__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0462
[4105/4639] Image: cf648844-1be1-4667-8e39-6befa9fdf609__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0069
[4106/4639] Image: 262439a3-fd30-4cab-a436-4d0a2aa1c7c2__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8831
[4107/4639] Image: bc16f609-5f55-4980-9178-7834d3d47de5__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9491
[4108/4639] Image: b791b6b6-5a66-43cf-a4cb-a05fe37c1cb2__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9921
[4109/4639] Image: 979599f7-1886-42db-99fd-a2cf93ebc3b5__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8396
[4110/4639] Image: adb9e5c7-1c01-4018-9baf-c4cbe9a1a9f7__crop0.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9910
[4111/4639] Image: fc280da7-cb79-4aa5-b196-f588ecb6c285__crop2.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5806
[4112/4639] Image: 24e3d4de-9a49-4d32-9882-76a5d37cbc54__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4493
[4113/4639] Image: 020a961e-e998-425e-86e5-c070dbed37b3__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7039
[4114/4639] Image: 870bcd5e-1c51-4259-8907-efed0982f831__crop0.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2218
[4115/4639] Image: 75154d20-0966-4bc6-a86b-b1eca9bfd71b__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0393
[4116/4639] Image: cb6194fb-fd88-4236-abba-51dd2af89655__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4890
[4117/4639] Image: 147621bd-669f-45e3-a6df-85af32d7b638__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6297
[4118/4639] Image: ced38ce7-a8ce-4d8c-a3fc-caacf63d4d1e__crop3.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0494
[4119/4639] Image: 3c8aaea3-06b8-4c3b-bc72-ea2ffeda2ea1__crop1.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4739
[4120/4639] Image: 61cbf1d8-20af-408b-a4c4-fe00ae5e8e3c__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9474
[4121/4639] Image: 69f5558f-8943-47a1-bb7d-13603441968c__crop2.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2849
[4122/4639] Image: 461a68d8-4e8e-41ed-95bd-fbde9e6c1aa0__crop3.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9476
[4123/4639] Image: 71f20a17-c71c-4ef6-942d-d5a2c2ac6cac__crop1.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9757
